,ExterCond,Fireplaces,BsmtQual,GarageCars,BsmtFinType1,BsmtUnfSF,MSSubClass_50,years_since_remodeled_,BsmtFullBath,MSSubClass_60,HouseStyle_SFoyer,LotArea,TotRmsAbvGrd,log_OpenPorchSF,BsmtFinType2,BldgType_TwnhsE,MSSubClass,yeo_GarageArea,MiscVal,FullBath,BedroomAbvGr,BsmtCond,MSSubClass_30,HouseStyle_2Story,house_age_,KitchenQual,HeatingQC,2ndFlrSF,log_MasVnrArea,FireplaceQu,log_WoodDeckSF,BsmtFinSF2,PavedDrive_Y,GarageYrBlt,OverallQual,bc_LotArea,BsmtFinSF1,HalfBath,yeo_TotalBsmtSF,GrLivArea,LotShape,LandSlope,yeo_LotFrontage,ExterQual,log_first_FlrSF,GarageQual,bc_GrLivArea
1832,3,0,4,2.0,6,265.0,0,7,1.0,1,0,12192,6,3.6109179126442243,1,0,60,231.97788578645032,4500,2,3,3,0,1,8,4,5,895,0.0,0,5.262690188904886,0.0,1,2000.0,7,59.65800147047548,663.0,1,269.6766450253201,1823,3,3,33.62190769996927,4,6.833031732786201,3,9.03838652440186
2325,3,0,4,2.0,1,384.0,0,3,0.0,1,0,9802,7,0.0,1,0,60,160.8054335895988,0,2,3,3,0,1,4,3,4,700,0.0,0,4.61512051684126,0.0,1,2007.0,5,55.443655124585156,0.0,1,134.532315321316,1444,4,3,32.924431198975604,3,6.612041034833092,3,8.706132319157694
1148,3,0,4,0.0,1,440.0,0,48,0.0,0,0,5900,4,0.0,1,0,30,0.0,0,1,2,3,1,0,83,2,3,0,0.0,0,0.0,0.0,1,1923.0,4,46.70095679333156,0.0,0,149.79173697838712,869,3,3,24.906347299243382,3,6.767343125265392,0,7.994919683270033
961,3,1,3,2.0,1,697.0,0,47,0.0,0,0,14210,8,4.51085950651685,1,0,70,149.18816129909652,0,1,3,3,0,1,76,3,5,697,0.0,4,0.0,0.0,1,1930.0,6,62.79619355803464,0.0,1,215.26363084732077,1801,3,3,31.869513131926702,3,7.00669522683704,2,9.020986113507968
167,3,0,3,1.0,4,144.0,1,60,1.0,0,0,6000,5,0.0,2,0,50,105.79375382183011,0,1,2,4,0,0,71,3,3,524,0.0,0,0.0,12.0,1,1939.0,6,46.96837037948819,452.0,0,193.29937779943805,1132,4,3,24.524111984914725,3,6.410174881966167,3,8.363045865213842
1686,3,1,4,2.0,6,983.0,1,7,0.0,0,0,10678,9,3.5263605246161616,1,0,50,205.8817176050701,0,2,4,3,0,0,15,4,5,743,5.823045895483019,3,0.0,0.0,1,1992.0,8,57.06217099492271,700.0,1,430.6916854152977,2872,4,3,37.04504480792576,4,7.663407664893479,3,9.697131234566605
1716,3,0,3,0.0,2,140.0,0,59,0.0,0,0,5330,5,0.0,1,0,30,0.0,0,1,2,3,1,0,69,2,4,0,0.0,0,5.10594547390058,0.0,1,1940.0,4,45.11452595448057,280.0,0,144.39286400180478,708,4,3,24.524111984914725,2,6.56244409369372,0,7.712829011954183
2135,3,1,4,2.0,4,0.0,0,9,1.0,0,0,3951,7,4.51085950651685,6,1,160,296.7201516393793,0,2,2,3,0,1,10,5,5,924,0.0,3,0.0,842.0,1,1998.0,10,40.72746899911013,128.0,1,279.2358249992189,2393,3,3,18.956156082023544,5,7.292337176173877,3,9.43096339485655
2498,3,0,4,2.0,4,150.0,0,44,1.0,0,0,9900,6,0.0,1,0,20,194.28942719976277,0,1,3,3,0,0,44,3,4,0,0.0,0,0.0,0.0,1,1966.0,5,55.62950139084387,1059.0,0,332.06298219241995,1209,4,3,38.71977333037905,3,7.097548850614793,3,8.455398887368123
1536,3,0,0,1.0,0,0.0,0,48,0.0,0,0,8339,5,0.0,0,0,20,124.95442181727825,1200,1,3,0,0,0,48,3,3,0,0.0,0,0.0,0.0,1,1959.0,5,52.50501199106038,0.0,0,0.0,882,3,3,32.924431198975604,3,6.782192056006791,3,8.015470601067085
458,3,0,3,2.0,1,1728.0,0,43,0.0,0,0,11072,10,0.0,1,0,90,216.71291953629375,0,2,6,3,0,0,43,3,3,0,0.0,0,0.0,0.0,1,1987.0,5,57.760683026731144,0.0,0,439.71697508587823,1728,3,3,32.57397198464001,3,7.454719949364001,3,8.961762427738549
957,3,2,3,1.0,2,342.0,0,12,0.0,0,0,9480,7,0.0,1,0,70,131.19167646468085,0,1,3,3,0,1,65,4,5,756,5.41610040220442,4,5.1298987149230735,0.0,1,1942.0,5,54.823952159213,386.0,1,222.76902137764776,1644,4,3,35.00360872335617,3,6.78897174299217,3,8.890592943725323
2445,3,1,4,2.0,6,195.0,0,11,0.0,0,0,8923,7,0.0,1,0,80,159.48756133408793,0,2,3,3,0,0,11,3,4,631,0.0,3,5.54907608489522,0.0,1,1998.0,7,53.71720616381587,189.0,1,134.532315321316,1382,3,3,27.163588916930486,4,6.621405651764134,3,8.643984922303439
1555,3,1,4,2.0,6,1348.0,0,2,0.0,0,0,7500,6,4.948759890378168,1,0,20,251.78751679433935,0,2,2,3,0,0,3,4,5,0,5.476463551931511,4,0.0,0.0,1,2006.0,8,50.6577549743742,24.0,0,366.78724437648407,1448,4,3,33.62190769996927,4,7.277938572945661,3,8.710054084039228
1874,3,0,4,2.0,1,1967.0,0,29,0.0,0,0,9662,10,0.0,1,0,90,217.94289074236335,0,2,6,3,0,0,29,3,3,0,0.0,0,5.14166355650266,0.0,1,1977.0,5,55.175950526870835,0.0,0,486.83952570331144,1967,3,3,32.57397198464001,3,7.584264818389059,3,9.147573462094286
446,3,1,4,2.0,6,410.0,0,1,1.0,0,0,5063,6,4.143134726391533,1,0,120,231.97788578645032,0,2,2,3,0,0,2,4,5,0,5.117993812416755,4,5.153291594497779,0.0,1,2008.0,7,44.331407288999536,904.0,0,354.5390889589513,1314,4,3,18.121864306473114,4,7.1808311990445555,3,8.572694333226616
1334,3,0,3,1.0,3,162.0,0,38,0.0,0,0,1869,5,0.0,1,0,160,120.05440519189877,0,1,2,3,0,1,38,3,3,504,4.852030263919617,0,0.0,0.0,1,1987.0,6,31.42514824671916,321.0,1,161.22470494972495,987,4,3,12.365703222657439,3,6.180016653652572,3,8.171616418267474
801,3,1,3,1.0,2,641.0,1,60,0.0,0,0,8741,7,4.948759890378168,1,0,50,98.50125408192238,0,1,3,2,0,0,65,3,3,689,0.0,4,0.0,0.0,1,1949.0,6,53.34538882300493,94.0,1,224.45416569933084,1487,4,3,25.286793167264346,3,6.682108597449809,3,8.747759811055667
889,3,0,3,2.0,5,428.0,0,30,0.0,0,0,10780,6,0.0,1,0,80,216.71291953629375,0,1,3,3,0,0,30,3,4,0,0.0,0,0.0,0.0,1,1976.0,5,57.244667127600025,483.0,0,265.7810827500116,954,3,3,26.417804602405578,3,6.860663671448287,3,8.124318721913319
754,3,1,3,2.0,4,778.0,0,20,0.0,0,0,11358,8,0.0,1,0,20,197.75174389009365,0,2,3,3,0,0,35,4,3,0,0.0,3,5.313205979041787,0.0,1,1972.0,7,58.257179956311965,346.0,0,313.5584750824066,1610,3,3,44.57390232308816,3,7.383989457978509,3,8.86079731347225
1024,3,1,4,2.0,6,96.0,0,30,2.0,0,0,15957,6,0.0,1,0,80,201.8259914428329,0,2,3,3,0,0,30,3,3,0,0.0,3,7.261927092702751,0.0,1,1977.0,6,65.27578941122596,1148.0,0,339.60012456021116,1356,3,2,33.27373673554317,3,7.212294468500341,3,8.617129520438354
1871,4,0,3,1.0,5,395.0,0,6,0.0,0,0,6953,5,0.0,1,0,20,144.8214478159757,0,1,3,3,0,0,39,3,5,0,0.0,0,0.0,0.0,1,1971.0,5,49.37617184058106,469.0,0,254.92812560621095,874,4,3,24.524111984914725,3,6.773080375655535,3,8.002858301677396
597,3,1,5,2.0,5,256.0,0,4,1.0,0,0,16158,7,3.6109179126442243,1,0,20,170.61377494345325,0,2,3,3,0,0,4,4,5,0,2.833213344056216,4,5.1298987149230735,0.0,1,2005.0,7,65.54899202610973,1274.0,0,399.6043772265032,1530,3,2,49.58112877732616,4,7.333023014386481,3,8.788256693381742
1326,3,1,3,1.0,2,679.0,1,59,0.0,0,0,6120,6,0.0,1,0,50,109.39753002498111,0,2,3,2,0,0,71,3,3,588,0.0,4,5.247024072160486,0.0,1,1938.0,5,47.28528638746079,273.0,0,275.15019197641993,1582,4,3,24.906347299243382,3,6.901737206656574,2,8.83580645026083
356,4,1,3,1.0,1,780.0,1,57,0.0,0,0,9000,6,5.093750200806762,1,0,50,206.81508021016475,0,1,3,3,0,0,70,4,3,595,0.0,4,0.0,0.0,0,1979.0,6,53.87295782163181,0.0,1,235.20637447403195,1375,4,3,24.524111984914725,3,6.659293919683638,3,8.636802253718646
1046,3,0,4,2.0,6,112.0,0,2,1.0,0,1,8445,5,0.0,1,0,85,159.48756133408793,0,1,2,3,0,0,37,3,3,0,0.0,0,4.07753744390572,0.0,1,1988.0,5,52.729238225071846,656.0,0,232.35251112206217,768,4,3,31.869513131926702,3,6.643789733147672,3,7.824488248524681
1181,4,1,4,2.0,6,276.0,0,22,0.0,0,0,18265,6,0.0,3,0,20,217.32810204900264,0,2,3,4,0,0,22,4,5,0,5.43372200355424,2,5.645446897643238,60.0,1,1986.0,6,68.28247601893318,920.0,0,342.1737096381531,1256,4,3,39.713803561742736,4,7.135687347028144,3,8.50905525814614
2502,3,0,3,1.0,4,810.0,0,59,0.0,0,0,9600,6,0.0,1,0,20,107.95927355635027,0,1,3,3,0,0,59,3,3,0,0.0,0,4.844187086458591,0.0,1,1950.0,5,55.05655052820541,390.0,0,330.1172942469776,1200,4,3,28.270628470312467,3,7.090076835776092,3,8.444898137783488
1564,4,1,3,2.0,2,190.0,0,6,0.0,0,0,14149,5,0.0,4,0,80,201.8259914428329,0,2,3,3,0,0,43,3,3,0,3.9318256327243257,1,0.0,722.0,1,1970.0,5,62.70594602123239,68.0,0,281.49854637122803,1020,3,3,30.086719042903532,4,6.927557906278317,3,8.217431897277255
584,3,2,5,3.0,6,142.0,0,0,1.0,0,0,12919,11,4.219507705176107,1,0,20,289.2482623982117,0,2,2,3,0,0,1,5,5,0,6.634633357861686,4,0.0,0.0,1,2009.0,9,60.82674036100858,2188.0,1,556.1261827992897,2364,3,3,42.003724614378015,5,7.768110378525988,3,9.413259974688376
659,3,1,4,2.0,6,143.0,0,17,1.0,1,0,10791,9,3.4965075614664802,1,0,60,242.2287038290101,0,2,4,3,0,1,17,4,5,1215,0.0,3,5.41610040220442,0.0,1,1993.0,6,57.26427766535856,1137.0,1,347.30504484336916,2495,4,3,35.34637450025126,3,7.154615356913663,3,9.491648321274964
606,3,2,5,3.0,6,426.0,0,2,1.0,0,0,14892,7,3.6888794541139363,1,0,20,271.2498901776644,0,2,3,3,0,0,3,5,5,0,5.081404364984463,4,5.308267697401205,0.0,1,2006.0,9,63.78766241445674,1320.0,0,443.312841012127,1746,3,3,21.396109357252687,5,7.465082736399547,3,8.9765837082558
1270,3,1,3,2.0,3,409.0,0,35,0.0,1,0,14803,8,4.204692619390966,1,0,60,191.44621785606765,0,2,4,3,0,1,35,3,4,896,5.53338948872752,4,0.0,0.0,1,1971.0,6,63.660057186537756,416.0,1,245.82558591977963,1993,3,3,35.34637450025126,3,7.00033446027523,3,9.166472998502396
1583,3,1,4,2.0,5,1342.0,0,1,0.0,0,0,7577,6,3.367295829986474,1,1,120,180.2962522778177,0,2,2,3,0,0,2,4,5,0,5.54907608489522,4,5.262690188904886,0.0,1,2005.0,6,50.832989956394925,20.0,0,364.683588727019,1362,3,3,28.636666376360854,4,7.216709486709457,3,8.623370163483271
1328,3,1,4,2.0,1,768.0,0,1,0.0,1,0,10237,6,3.6635616461296463,1,0,60,160.8054335895988,0,2,3,3,0,1,2,4,5,768,0.0,4,4.61512051684126,0.0,1,2005.0,6,56.25917278981521,0.0,1,232.35251112206217,1536,4,3,30.086719042903532,4,6.643789733147672,3,8.793821068024211
479,3,0,3,1.0,5,286.0,0,40,1.0,0,0,9000,6,4.48863636973214,1,0,20,122.15982746867908,0,1,3,3,0,0,40,3,4,0,0.0,0,0.0,0.0,1,1966.0,5,53.87295782163181,773.0,0,299.2039560297164,1059,4,3,33.62190769996927,3,6.9650803456014065,3,8.269792063744829
815,3,1,3,1.0,1,780.0,1,56,0.0,0,0,8600,7,0.0,1,0,50,90.33624566297514,0,2,3,3,0,0,69,3,3,596,0.0,4,0.0,0.0,0,1937.0,6,53.05368827345197,0.0,0,235.20637447403195,1376,4,3,24.524111984914725,3,6.659293919683638,3,8.637830477697092
287,3,1,5,3.0,1,2046.0,0,1,0.0,0,0,11844,7,4.418840607796598,1,0,20,293.27695105953615,0,2,3,3,0,0,1,4,5,0,6.142037405587356,4,5.777652323222656,0.0,1,2008.0,8,59.081683245543644,0.0,1,502.138046499381,2046,3,3,35.34637450025126,4,7.6236419465115715,3,9.204282754905426
948,3,1,3,1.0,5,212.0,0,53,0.0,0,0,6900,4,3.258096538021482,3,0,30,318.887255957066,0,1,2,3,1,0,68,3,5,0,0.0,4,0.0,125.0,1,1966.0,5,49.248389960763035,403.0,0,225.65572167150992,778,4,3,32.222339398574626,3,6.656726524178391,5,7.842286147828377
747,3,0,4,2.0,6,348.0,0,10,0.0,0,0,3230,6,3.2188758248682006,1,1,160,173.8547455248797,0,2,3,3,0,1,10,3,4,729,6.796823718274855,0,0.0,0.0,1,1999.0,6,38.001780023717785,381.0,1,223.00996942471932,1471,4,3,18.121864306473114,3,6.60934924316738,3,8.73240602690865
2355,3,1,4,3.0,5,258.0,0,8,0.0,1,0,11250,8,4.442651256490317,1,0,60,210.2293116231095,0,2,3,3,0,1,8,4,5,869,5.429345628954441,3,4.859812404361672,0.0,1,1998.0,7,58.07070404147578,796.0,1,298.0920159403534,1939,3,3,38.71977333037905,3,6.975413927455952,3,9.12695226563656
1162,3,1,3,3.0,1,1470.0,0,6,0.0,0,0,18386,10,0.0,1,0,75,303.579606081098,0,3,3,3,0,0,128,4,5,1818,0.0,5,5.713732805509369,0.0,1,2003.0,7,68.43277683679692,0.0,0,387.2325357442509,3493,4,3,37.71771346594195,3,7.423568444259167,3,9.985290508847683
1643,3,1,3,2.0,5,304.0,0,38,0.0,1,0,11700,7,5.135798437050262,1,0,60,276.5023853182336,0,2,3,3,0,1,38,3,4,708,6.042632833682381,3,0.0,0.0,1,1968.0,6,58.83982902405307,404.0,1,217.9349133021933,1416,4,3,38.71977333037905,3,6.56244409369372,3,8.6783868107476
2308,3,2,0,2.0,0,0.0,0,12,0.0,0,0,47007,11,5.921578419643816,0,0,20,231.37173460212878,0,3,5,0,0,0,49,5,3,0,0.0,4,0.0,0.0,1,1959.0,5,93.3630811228171,0.0,1,0.0,3820,3,3,49.272958388162145,3,8.24800570160062,3,10.117928357635353
595,3,2,4,2.0,4,133.0,0,28,1.0,1,0,16692,12,4.727387818712341,2,0,60,213.01346274009347,2000,3,5,3,0,1,28,4,3,1392,5.220355825078324,3,0.0,469.0,1,1978.0,7,66.26373525356877,790.0,1,370.98466942205226,2784,3,3,35.34637450025126,3,7.238496840894365,3,9.651569601132394
2224,3,2,4,1.0,1,1276.0,0,5,0.0,0,0,10918,9,0.0,1,0,70,120.7571301533104,0,1,3,3,0,1,83,4,5,804,0.0,4,0.0,0.0,1,1926.0,7,57.489709661450924,0.0,1,346.45127353313814,2080,4,3,25.665491498607746,4,7.151485463904735,3,9.22805014511849
163,3,1,3,2.0,6,191.0,0,41,0.0,0,1,10050,6,3.713572066704308,1,0,85,171.26307454302054,0,2,3,3,0,0,41,3,5,0,4.477336814478207,3,4.948759890378168,0.0,1,1966.0,5,55.91154655027068,602.0,0,238.28740002702773,1280,3,3,32.924431198975604,3,7.154615356913663,3,8.535721207965054
1129,3,1,4,2.0,6,772.0,0,4,0.0,1,0,9675,8,3.8918202981106265,1,0,60,250.89490994501512,0,2,3,3,0,1,4,4,5,858,0.0,4,0.0,0.0,1,2005.0,7,55.200919734670535,341.0,1,311.14210923395865,1971,4,3,33.62190769996927,4,7.014814351275545,3,9.150496507418616
1942,3,0,2,0.0,1,572.0,0,3,0.0,0,0,6000,7,4.356708826689592,1,0,70,0.0,0,1,3,3,0,1,103,4,5,656,0.0,0,5.484796933490655,0.0,0,1905.0,5,46.96837037948819,0.0,1,184.22152070516395,1540,4,3,28.270628470312467,4,6.784457062637643,0,8.797519166503122
875,4,0,3,2.0,6,206.0,0,2,1.0,0,0,8010,6,0.0,1,0,20,186.68614124996066,450,1,2,3,0,0,51,4,4,0,0.0,0,0.0,0.0,1,1985.0,6,51.79644609962545,745.0,0,274.9227264093171,951,4,3,29.00126654054168,4,6.85751406254539,3,8.119941996581725
968,3,0,3,1.0,1,869.0,0,2,0.0,0,0,8516,5,0.0,1,0,20,129.81149946212278,0,1,2,3,0,0,50,3,3,0,0.0,0,0.0,0.0,1,1959.0,4,52.878356735865964,0.0,0,256.08863770541944,1093,4,3,25.286793167264346,3,6.996681488176539,3,8.31396260641208
2362,3,0,3,1.0,3,297.0,0,7,0.0,1,0,9360,7,5.4680601411351315,1,0,60,120.05440519189877,0,1,3,3,0,1,46,3,3,648,5.37989735354046,0,0.0,0.0,1,1962.0,6,54.58933812427138,324.0,1,196.54875698024506,1269,4,3,24.524111984914725,4,6.431331081933479,3,8.52355893095387
1352,3,0,4,2.0,6,280.0,0,2,1.0,1,0,8125,7,5.1298987149230735,1,0,60,173.20765089690644,0,2,2,3,0,1,3,4,5,438,4.61512051684126,0,0.0,0.0,1,2007.0,7,52.04633860603887,812.0,0,306.5146755356179,1550,4,3,30.086719042903532,4,7.013915474810528,3,8.806724554864664
1238,4,0,3,2.0,5,344.0,0,45,1.0,0,0,8700,6,3.044522437723423,1,0,20,200.887444088523,0,2,3,3,0,0,45,3,4,0,5.003946305945459,0,5.262690188904886,0.0,1,1963.0,5,53.26090087367499,776.0,0,312.68038932248623,1128,4,3,35.34637450025126,3,7.028201432058005,3,8.358086402937452
1234,3,2,4,2.0,6,925.0,0,29,1.0,0,0,20270,7,0.0,1,0,20,186.04940105524466,0,2,3,3,0,0,29,3,3,0,0.0,4,4.948759890378168,0.0,1,1979.0,7,70.69058168927957,599.0,0,398.3719669092115,1524,3,3,36.02882872974127,3,7.329093736246592,3,8.782671505486691
617,3,1,4,2.0,6,474.0,0,0,1.0,0,0,8089,7,0.0,1,0,20,213.93968102427016,0,2,2,3,0,0,0,4,5,0,0.0,4,4.948759890378168,0.0,1,2007.0,8,51.96837207426306,945.0,0,376.6306287327564,1419,4,3,28.270628470312467,4,7.257707677160043,3,8.681384407667743
168,3,0,3,1.0,1,481.0,0,58,0.0,0,0,6756,5,0.0,1,0,30,91.08518887869602,0,1,2,4,1,0,98,3,3,0,0.0,0,0.0,0.0,0,1930.0,5,48.89779645673631,0.0,0,160.69794433954164,899,4,3,28.270628470312467,3,6.80128303447162,2,8.041914029565364
2182,3,0,3,1.0,3,228.0,0,58,0.0,0,0,4882,5,0.0,1,0,70,102.5265941052934,0,1,2,3,0,1,71,3,3,453,0.0,0,0.0,0.0,1,1937.0,4,43.784377016077556,120.0,0,124.47036584588555,906,3,2,24.524111984914725,3,6.115892125483034,2,8.052664370009664
1058,3,0,3,1.0,3,356.0,1,59,0.0,0,0,9060,6,0.0,1,0,50,120.05440519189877,0,1,2,3,0,0,70,3,3,560,0.0,0,0.0,0.0,0,1939.0,6,53.99369427394501,204.0,0,181.1684741867786,1258,4,3,28.270628470312467,3,6.548219102762372,3,8.511295868361238
2005,3,1,3,2.0,6,114.0,0,28,0.0,1,0,11584,6,4.48863636973214,3,0,60,208.67895560327574,0,2,3,3,0,0,28,3,3,685,4.574710978503383,3,0.0,110.0,1,1979.0,7,58.64352220238568,315.0,1,175.79141142924132,1725,4,3,35.34637450025126,3,6.946975992135418,3,8.95927793409782
2476,3,1,4,2.0,5,576.0,0,31,0.0,0,0,2364,6,0.0,1,1,160,173.8547455248797,0,2,3,3,0,1,31,3,3,601,0.0,3,4.997212273764115,0.0,1,1978.0,6,34.109912854717145,279.0,1,252.835545245452,1456,4,3,13.75462600560351,4,6.75110146893676,3,8.717866767926164
336,3,0,0,0.0,0,0.0,0,52,0.0,0,0,6882,6,0.0,0,0,90,0.0,0,2,2,0,0,0,52,2,3,0,4.859812404361672,0,0.0,0.0,0,1955.0,4,49.20484018208862,0.0,0,0.0,1152,4,3,33.27373673554317,3,7.049254841255837,0,8.38759560499302
2039,3,0,3,2.0,6,312.0,0,14,1.0,0,0,7407,6,5.0689042022202315,1,0,20,318.60531456899,0,1,2,3,0,0,53,3,3,0,0.0,0,0.0,0.0,1,1957.0,6,50.444464771771194,600.0,0,266.01066484166813,1236,4,3,38.71977333037905,3,7.119635638017636,3,8.486460431269819
2492,4,0,3,1.0,5,278.0,0,1,0.0,0,0,5890,5,0.0,1,0,30,171.26307454302054,0,1,2,3,1,0,78,3,5,0,0.0,0,0.0,0.0,1,2002.0,6,46.6740459822541,538.0,0,243.7119470851446,816,4,3,28.08706122463191,4,6.704414354964107,3,7.907988561169431
1451,3,1,4,3.0,1,1618.0,0,2,0.0,0,0,16163,6,0.0,1,0,20,306.42733029723854,0,2,2,3,0,0,2,4,5,0,5.4510384535657,4,0.0,0.0,1,2004.0,8,65.55575850542772,0.0,0,417.5625066831182,1618,4,3,45.20915070231909,4,7.388946097618437,3,8.867861573619548
2390,3,0,4,2.0,5,56.0,0,38,1.0,1,0,8640,7,4.110873864173311,3,0,60,202.45114136814541,455,1,4,2,0,1,38,3,5,886,5.707110264748875,0,0.0,483.0,1,1968.0,5,53.13676938481371,361.0,1,263.252076491799,1770,4,3,32.57397198464001,3,6.784457062637643,3,8.99612073268935
2169,3,0,4,2.0,2,1619.0,0,28,0.0,0,0,15417,7,3.044522437723423,1,0,20,205.57038410377143,0,1,2,3,0,0,28,4,3,0,0.0,0,5.43372200355424,0.0,1,1981.0,7,64.5300033371508,121.0,1,442.1151117238764,1740,4,3,45.20915070231909,4,7.461640392208575,3,8.971659510027509
824,3,0,2,1.0,1,624.0,0,59,0.0,0,0,8520,5,0.0,1,0,30,122.50993388304532,0,1,2,3,1,0,86,3,3,0,0.0,0,0.0,0.0,1,1963.0,5,52.886732522934665,0.0,0,197.2965226666894,792,4,3,28.270628470312467,4,6.674561391814426,3,7.866840733250591
442,3,2,4,3.0,6,336.0,0,8,0.0,1,0,9066,7,4.672828834461906,1,0,60,242.2287038290101,0,2,3,3,0,1,9,4,5,848,5.771441123130016,3,5.41610040220442,0.0,1,1999.0,8,54.005737910634906,668.0,1,286.9088993759099,1852,3,3,32.924431198975604,4,6.911747300251674,3,9.061020467305083
1125,4,0,4,2.0,6,279.0,0,9,1.0,0,0,9236,6,3.332204510175204,1,0,20,216.71291953629375,0,2,3,3,0,0,9,4,5,0,0.0,0,5.1298987149230735,0.0,1,1997.0,6,54.344739673543245,1200.0,0,389.0951575189592,1494,3,3,35.00360872335617,3,7.309212365692763,3,8.754427692134946
2119,3,0,4,2.0,6,176.0,0,11,1.0,1,0,13142,6,4.574710978503383,1,0,60,224.06946517886996,0,2,3,3,0,1,11,4,5,899,4.859812404361672,0,0.0,0.0,1,1997.0,6,61.17622796012957,688.0,1,254.92812560621095,1771,3,3,31.869513131926702,3,6.77078942390898,3,8.99692929122036
876,3,0,4,2.0,1,851.0,0,0,0.0,1,0,8581,7,4.663439094112067,1,0,60,217.32810204900264,0,2,3,4,0,1,0,4,5,886,0.0,0,0.0,0.0,1,2006.0,7,53.014132453805715,0.0,1,251.90398678822925,1737,3,3,33.27373673554317,4,6.7464121285733745,3,8.969191345698608
280,3,0,4,2.0,1,784.0,0,1,0.0,1,0,8400,6,3.6109179126442243,1,0,60,215.4813665659267,0,2,3,3,0,1,1,4,5,827,0.0,0,4.976733742420574,0.0,1,2005.0,7,52.63428353592133,0.0,1,236.1555533334535,1611,4,3,31.869513131926702,4,6.664409020350408,3,8.861682171224393
984,3,0,4,2.0,6,572.0,0,10,0.0,0,1,8846,5,0.0,1,0,85,216.71291953629375,0,1,2,3,0,0,10,3,5,0,0.0,0,0.0,0.0,1,1998.0,5,53.5605356529118,298.0,0,256.32056712767013,914,3,3,27.163588916930486,4,6.81783057145415,3,8.064854068616077
2552,3,1,4,2.0,3,416.0,0,58,0.0,0,0,9600,8,0.0,1,0,75,159.48756133408793,0,1,3,3,0,0,91,3,2,924,0.0,4,0.0,0.0,0,1950.0,6,55.05655052820541,319.0,1,224.45416569933084,2058,4,3,28.270628470312467,3,7.033506484287697,2,9.212713895570777
2167,3,0,4,2.0,6,249.0,0,9,1.0,0,0,2998,4,3.4965075614664802,1,1,160,173.8547455248797,0,2,2,3,0,1,9,4,5,756,6.2422232654551655,0,0.0,0.0,1,2000.0,6,37.03694312341126,507.0,1,229.48901710048037,1512,4,3,18.121864306473114,4,6.628041376179533,3,8.771438047048685
1367,3,0,0,2.0,0,0.0,0,56,0.0,0,0,7200,4,3.4011973816621555,0,0,20,167.35883249027114,0,1,2,0,0,0,56,3,3,0,0.0,0,0.0,0.0,1,1950.0,4,49.96308260564397,0.0,0,0.0,1040,4,3,28.270628470312467,3,6.946975992135418,3,8.24451682919877
901,3,0,4,2.0,1,864.0,0,5,0.0,1,0,9313,7,4.04305126783455,1,0,60,215.4813665659267,0,2,3,3,0,1,5,4,5,864,0.0,0,5.236441962829949,0.0,1,2004.0,7,54.496888854270516,0.0,1,254.92812560621095,1728,3,3,30.086719042903532,4,6.761572768804055,3,8.961762427738549
566,3,1,3,1.0,5,533.0,0,43,0.0,0,0,11382,7,3.367295829986474,3,0,20,122.15982746867908,0,1,3,3,0,0,43,3,3,0,5.3612921657094255,3,0.0,543.0,1,1964.0,6,58.29845476384969,54.0,0,314.87434135705143,1374,3,3,32.924431198975604,3,7.2254814727822945,3,8.635773317565382
924,3,1,5,3.0,6,596.0,0,0,1.0,0,0,12444,7,4.204692619390966,1,0,20,275.91989775592117,0,2,2,3,0,0,0,5,5,0,6.056784013228625,4,0.0,0.0,1,2008.0,8,60.06837189063335,1336.0,0,480.0195132353185,1932,4,3,40.700121823304535,5,7.566311014772463,3,9.121752677429606
1402,3,0,4,1.0,1,747.0,0,56,0.0,0,0,13132,9,3.713572066704308,1,0,70,83.53080145327829,0,1,4,3,0,1,92,3,4,892,0.0,0,5.318119993844216,0.0,0,1914.0,5,61.16064280238717,0.0,1,227.33496483930497,1784,4,3,40.700121823304535,3,6.79346613258001,2,9.007401182601571
2145,3,1,4,2.0,1,912.0,0,5,0.0,1,0,9375,8,5.209486152841421,1,0,60,228.6395831311009,0,2,4,3,0,1,6,4,5,1182,0.0,4,5.209486152841421,0.0,1,2003.0,7,54.61877658790425,0.0,1,266.01066484166813,2094,4,3,33.62190769996927,4,6.815639990074331,3,9.237729373361182
518,3,0,4,2.0,1,1332.0,0,18,0.0,0,0,7175,5,4.110873864173311,1,1,120,206.19294463513017,0,2,2,3,0,0,19,4,4,0,0.0,0,0.0,0.0,1,1990.0,6,49.90430894543113,0.0,0,358.3524936975729,1332,4,3,24.524111984914725,4,7.194436851100335,3,8.591901198105585
225,4,1,3,1.0,5,292.0,0,7,1.0,0,0,8000,5,0.0,1,0,20,105.79375382183011,0,1,2,3,0,0,61,3,5,0,0.0,4,0.0,0.0,1,1948.0,6,51.774601026236965,680.0,0,279.68877016991974,972,4,3,24.524111984914725,3,6.879355804460439,3,8.150307092454733
1317,3,1,5,3.0,6,736.0,0,9,1.0,1,0,10557,9,4.477336814478207,1,0,60,285.2068170467086,0,2,4,3,0,1,9,4,5,1407,6.0473721790462776,3,4.6913478822291435,0.0,1,1998.0,9,56.84413297964258,672.0,1,374.33324555282735,3078,3,3,38.386661922150196,4,7.421177528595393,3,9.798793715232263
