,GrLivArea,SalePrice,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_TwnhsE,HouseStyle_2Story,HouseStyle_SFoyer,PavedDrive_Y,MSSubClass_60,MSSubClass_50,MSSubClass_30,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,MSZoning_RM,paved_street,LandContour_Lvl,LotConfig_CulDSac,LotConfig_corner_inside_FR2,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,Condition1_near_RR,Condition1z_Feedr_Artery,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd_Sdng,Exterior1st_CemntBd,Exterior1st_WdShing_Stucco_AsbShng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd_Sdng,MasVnrType_Stone,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,CentralAir_Y,Electrical_SBrkr,Electrical_Fuse,GarageType_BuiltIn,GarageType_Attchd,GarageType_Detchd,No_Garage,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,no_fence,Fence_GdPrv,Fence_MnPrv,Fence_GdWo,SaleCondition_Normal
log_first_FlrSF,0.5133351731183226,0.6237311808241531,-0.2897904021782472,0.397067153970643,-0.16422830264835378,-0.06594579425512592,0.4566362863820921,-0.17532549493767804,0.31284122748107057,0.22668934333042282,0.3701603652040247,-0.03383981711188012,0.27179127509195256,0.04602909701798671,0.2957055504441531,0.20959297560316126,0.4008539604756389,0.04326750550702832,0.09269378406354864,0.3135627345352605,0.1817821876538864,-0.2632850413594579,-0.00131995734766167,0.2524842788224102,-0.01812027935605918,0.3651957963672807,-0.1195523694982592,0.12033705760510817,0.07331671894332274,0.377034943233135,0.3675721907380822,-0.06553282883066475,0.38716673601992985,0.39599437570377105,0.2944287408088585,0.4449193637153386,0.2014157448468486,0.1782437661914719,0.053453493042630716,0.12756524195517224,0.060288664072670854,-0.04680914573343017,0.026057063824978837,0.008614972153135603,0.6383392553634404,0.5288535676000167,0.0873612448743251,-0.036395451086781425,-0.13815978089340483,0.023575183315764664,-0.32080772009195613,-0.07590938112941781,0.20329874687311722,-0.11593356526969381,-0.16011160830915278,-0.15313760657689904,0.45527595991202846,0.33935905612555806,0.7379311554634173,1.0,0.4695152393284426,0.17767923172265224,0.2570317672129525,0.4423828978086128,-0.12968622119528564,-0.33249630874356895,0.016952456390299867,-0.049420644524477385,0.08041202824575135,-0.08542496999176152,0.37985948985610957,0.09888241439864402,0.05416892229655832,-0.004724966913172621,0.011469840775639234,-0.2686981018908152,-0.05223989072111307,-0.06357161326258537,-0.28746896434502156,0.30215951155593823,-0.07972024956283016,0.10216926491381864,-0.0970127633281132,-0.06883804276270457,-0.02482499821232977,-0.05885687413570002,0.10062709932729383,-0.08409301072763924,-0.04267978047312343,0.22603285320604843,0.21400139756952186,0.2101650012128068,-0.08214709190989654,-0.19726211394001195,0.1552548898575368,0.11718778479998662,-0.11718778479998658,-0.06142158337053678,0.39414782189307757,-0.32906055031011333,-0.16446809854241293,0.1989192769398748,0.18817542566570905,-0.26812300250988913,0.09770907882167669,0.0035089027458828806,-0.09810871024059406,-0.02897835791031052,-0.10874470603723338
BsmtQual,0.3064634092849753,0.5847301936739097,0.08913350196263263,0.05644692819690355,-0.22936200300619194,-0.02434651264863531,0.6232814272599225,-0.20872340832400008,0.6137878379777574,0.508770697557847,0.5473537633905275,-0.06517042282287379,1.0,0.6047980703984137,0.3429581492426733,0.42203394690083845,0.3417857964385189,0.08204996460318319,-0.011152455204574719,0.21026816603416237,0.3888237639391835,0.11714391023654062,-0.04907987689066369,0.25494861481053166,-0.02098014830086134,0.3654376278090034,0.2046601388662868,-0.0340545275163967,-0.18743372624612933,0.48193508965017995,0.13380174316655669,0.1975736172235253,0.22788522788228335,0.2902497469302536,0.5836968472963706,0.44299879042796864,0.18377933123246779,0.16957785615197535,0.029239128772122917,0.0004381384502801499,-0.04383139000219775,-0.06353578741880353,0.02431889227532734,0.009580186475554316,0.6195730842485659,0.32568112536579913,-0.019860858074135315,-0.08730886859743263,-0.09762533722072028,0.20405603584132323,0.16510668291851485,0.07488427135820104,0.28545791726008163,0.27270169736941235,-0.20324417884883106,-0.19230393969994822,0.055375362414618226,0.29924599670214364,0.5974528142815724,0.27179127509195256,0.39503323640460586,0.30378422970996527,0.36079730532143967,0.09371313868085702,-0.25902716397164116,-0.2076882400709425,0.003662122038876985,-0.046776524404422065,0.061348079047130154,-0.07535242360420291,0.3598292148722101,0.23025769462040002,0.14532477113154724,0.024546267964362108,-0.3196866946722077,-0.363258069386161,0.0020252198960658456,-0.16499092287338304,-0.08385182306078486,0.1001444496027089,-0.011284454757271977,0.3673989366079877,-0.13357933995047958,-0.21438492176033777,0.10305737112666674,-0.14739717594238447,0.3655733563804976,-0.13294440629450768,-0.23244214833940688,0.22464895381202515,0.19231287486604692,0.5571110997411287,-0.29058800311706423,-0.21260399493125973,0.26501608780395736,0.24063392539042247,-0.24063392539042228,0.1675710484527107,0.2901692169379045,-0.31497800431710665,-0.15479647682401335,0.3445838836403451,0.1774946784916489,-0.38967218810714943,0.1698258010871422,-0.05679281008472871,-0.10450038030310406,-0.1067345306047745,-0.12315878505308056
YearBuilt,0.2176287404295525,0.5403717639691136,0.039507546376659,0.06115914297718106,-0.2950279786523619,0.01643632186004543,0.5664246201965324,-0.4337816865266464,1.0,0.5653412228386129,0.5755368414484994,-0.1341201298368807,0.6137878379777574,0.19397912060702022,0.31293184624132636,0.4117526465548692,0.31707181841457094,-0.01310129399403418,-0.0099924581880831,0.09661998292823508,0.40206521199308454,-0.010861801431122545,-0.13373829842359497,0.22072831855292674,-0.034827421285249203,0.43323581863955074,0.265966380874012,-0.06136606542607611,-0.12770694821903084,0.4876945525434271,0.09182590599210753,0.13776823313771264,0.16680179562284894,0.23541943364217355,0.8503279073365763,0.5148724010725514,0.2752609926267799,0.24984272667800692,0.01760379364631979,-0.036414508204154566,0.006397192667636498,-0.04352020732748944,-0.004038391572541751,-0.0016134471195298772,0.5958495060907164,0.24249434534146871,0.016462817823075158,-0.0769482578626967,-0.288561214170136,0.2408738186116815,0.1572462263604005,0.04279414998121937,0.4601458875582954,0.3833234692432495,-0.4096344239077379,-0.31542437433936865,0.05399978460125978,0.39764246682806625,0.4117073393057247,0.31284122748107057,0.46474673596655475,0.3080712699805456,0.39370960552271783,0.1344291578109422,-0.46609334976104844,-0.43744851318580996,0.014217561399124697,0.08314344541364517,0.11592458242526467,-0.12489806073235353,0.3297911806104158,0.2916877576684419,0.1322332330572562,0.0799696743233981,-0.20948618001939426,-0.6170125325193755,0.053071733108162225,-0.24384964230286493,-0.052326273883211344,0.08845256166489081,0.021307316774195003,0.49252887412996177,-0.19919207338437497,-0.41128102796985533,0.08839605785779256,-0.2273273324757585,0.49215738222362065,-0.18744736109191976,-0.37811403682408723,0.2214661477743141,0.3062237961755246,0.6272666635990959,-0.24243138801451833,-0.565425330818634,0.34783544908931907,0.3243214391599568,-0.32432143915995676,0.19892534487404429,0.48362767800431306,-0.524175120052169,-0.19928629051369864,0.3958062329855165,0.3169981508734709,-0.5351802068074338,0.2149197629095876,-0.05509265198980302,-0.18232001668217349,-0.07586963919704595,-0.13700105338991986
GarageYrBlt,0.2652828002518844,0.5375098665563794,0.05021700850473478,0.05843378987425994,-0.2573722116923459,0.026295839070072963,0.5659612757843456,-0.3355998350199173,0.8503279073365763,0.5847248223841279,0.5780725169386057,-0.08105404419530189,0.5836968472963706,0.20492064556964146,0.270463850207249,0.3438958646063912,0.24403747437591652,-0.028506714118297846,-0.026250771082905612,0.12959524077407178,0.42933134804071116,0.052896450027526284,-0.05831254323138534,0.1704169217709689,-0.03989932240595341,0.45377241983798705,0.24026634802404975,-0.05249144354696467,-0.11852246426143792,0.5017531648984598,0.12995706712561367,0.14003591767893356,0.1313612869030396,0.21239604569775003,1.0,0.6091730416388871,0.36222633569264506,0.32395372646330556,0.02192108201546025,-0.04489117296008189,-0.002862343037215577,-0.02952769282004412,0.0059836005185604025,-0.001812576739670583,0.5910396376126412,0.28203520247859154,0.007739057336883936,-0.05849294710287929,-0.20628931974973927,0.2196157579198673,0.15940827385415027,0.030128880689093057,0.39032466156954027,0.3480137758608193,-0.3297910320851392,-0.28064979517425914,0.06101713348188445,0.33324569546635524,0.3651404195897173,0.2944287408088585,0.5951340899738662,0.31007033419261254,0.3811325602441414,0.10421570106371181,-0.394763312535014,-0.3274266681227196,0.02629192341994168,0.0703959928276564,0.096497187460478,-0.10632469914877717,0.3130140606755808,0.28165816667463256,0.12614363749158056,0.054732521112990845,-0.25330522878905026,-0.4947451846433802,0.06037903002323594,-0.21357110300580695,-0.02891672224780071,0.06052082817252298,0.021329941690899305,0.49790413287130214,-0.19443630547360946,-0.3562004395512099,0.08151565909181908,-0.20285628982196513,0.5003836400280296,-0.19010758908513298,-0.3326484278835611,0.20352196597155983,0.25200188668670964,0.6191390911358111,-0.32224642637498213,-0.43175621386073154,0.32143740712670826,0.34446955198517976,-0.3444695519851793,0.18858762696233516,0.36514306387016926,-0.34751475892589595,-0.2716288726183731,0.3756107075192675,0.2637530228418062,-0.43661187992683625,0.21859544752437501,-0.06271446832395425,-0.17418662421148878,-0.08556348667690354,-0.11836544956880474
FullBath,0.6511191268876478,0.5284283374786164,0.1474291025387278,0.16137148588542116,-0.17789646205305826,0.053968142028246575,0.4927797085163565,-0.2254168488629809,0.43323581863955074,0.4295804793215365,0.433175833899963,-0.031221204235825025,0.3654376278090034,0.04819506171205328,0.08541695348100138,0.0930839386941049,0.07460960783150142,-0.08588388595866384,-0.06543646752441919,0.2664618726308098,0.3004410659702896,0.4190721062267225,0.016811265743549433,-0.03240689493068166,-0.04759741631300219,1.0,0.1773287757331645,0.36383961564530165,0.21426553391232075,0.3902151633937193,0.5345811209877893,-0.011547643414300547,0.2249815178651551,0.2805822980451321,0.45377241983798705,0.4740215372012695,0.13261669781801572,0.10038473514741773,0.031229690440528497,-0.008564478651260763,-0.007298801008675391,0.014030940440989535,0.03513290162827325,0.039534047532756765,0.567859905341999,0.66023608539713,-0.005068690752957233,-0.0044188558833940265,-0.014175899549314955,0.06996807907499815,0.3478524039936105,-0.13136460936367558,0.13516556578363034,0.37855006051334317,-0.14226013460067813,-0.2123460777074387,0.17801084733952027,0.2500589223062695,0.3055674316415925,0.3651957963672807,0.4035016000952049,0.23279900590357994,0.3853109604512691,0.17708950506071727,-0.16968022347615544,-0.2072395977621621,0.05316902720884799,0.04230221122471834,0.04303120498986534,-0.04672112715757609,0.2468338102065157,0.21644675374129202,0.07890020854286887,0.01180706017941695,-0.3186399169979168,-0.24073231544937573,0.013600161048553019,-0.07822331690158126,-0.012333349382236767,0.016879435428010472,0.0004483852125353492,0.3271841107898295,-0.11397109890440857,-0.19851457268976222,0.02383489072735047,-0.1011140952990759,0.32522331129464727,-0.11826908975536861,-0.1796085806168158,0.13219411775748824,0.19516055964512632,0.4598811663948141,-0.37499393165934186,-0.13867248221551115,0.08742704709591351,0.16432233177143216,-0.16432233177143207,0.2166210677341766,0.20998821098227236,-0.2850351832171069,-0.09925326533709516,0.2730805259686361,0.1840917193586728,-0.3599693268259653,0.23228273228917767,-0.0387580117126788,-0.16937361434536474,-0.1403950642165837,-0.0874465000742423
YearRemodAdd,0.29846846842065505,0.5157630570089378,0.04327069056549137,0.043527774836839284,-0.1973926833188363,0.030206993339093394,0.5417945959265795,0.044754473244235975,0.5653412228386129,1.0,0.5858821034949848,0.09053107423503867,0.508770697557847,0.16941986883629337,0.21911554308162226,0.25244051176919896,0.15464096211039746,-0.022674079017155215,-0.043302086922881476,0.14087130574306672,0.5216812802454868,0.14161489309613481,-0.051130237874737805,0.1402471259960486,-0.052691338031830286,0.4295804793215365,0.2095558484055321,-0.023829472207271093,-0.13471593414778085,0.5927755655367353,0.18099745524404115,0.08533176175680071,0.13035250570120024,0.215295377138702,0.5847248223841279,0.3780436760762066,0.1338434761899463,0.10776797537071828,0.02969812203412009,-0.04178025509917158,-0.010698092711996376,-0.034837235476654696,0.015349041922918649,0.06865748197632394,0.564119594554218,0.3140585678338388,-0.0030911403761410315,-0.047175077959904686,-0.03054355513747004,0.1590565701608628,0.2182314951336148,-0.015450135365742386,0.20905858903481325,0.2989172743312305,-0.2662489177303858,-0.1503275853690184,0.05442714359668856,0.20876629376220826,0.2804447415437554,0.22668934333042282,0.32814843138218963,0.2982986065845487,0.3896553437387449,0.08426240825850007,-0.25281625646441347,-0.18152513475321325,0.04593133140602565,0.04747957792767259,0.06242616397016154,-0.07020839712467737,0.27700958725335467,0.24974387204606152,0.15062205626788777,-0.005183003199295578,-0.32038422108844944,-0.2788323676274182,0.019894987434661452,-0.16197874613551758,0.007623050877277271,0.005668666589053498,0.03956562940144344,0.4948719914572531,-0.18286832658876614,-0.24155795191618873,0.0698283875523088,-0.12028862746966391,0.4946387443794053,-0.18217356508997876,-0.2559711873276412,0.1776427791521305,0.13316431027962514,0.5536155240630051,-0.4005577822832511,-0.20129282527129383,0.24719539821024133,0.3328807268099307,-0.33288072680993075,0.18791218294115375,0.2615744766219056,-0.32199277258558184,-0.08343205838843688,0.30354280752065765,0.20761502431241877,-0.4135245703786937,0.19216140609454796,-0.009105882973212057,-0.1559647254157989,-0.1097656656787771,-0.10916064207612436
FireplaceQu,0.46200529430889037,0.5304927186216232,-0.053231190622932384,0.23271292228460858,-0.1549539978868045,-0.06158532454754717,0.4618296214302802,-0.08129340522378681,0.23541943364217355,0.215295377138702,0.3434909263931239,-0.016658067735895517,0.2902497469302536,0.09546663613788856,0.17630631269183564,0.13011879999952466,0.2196637988860234,-0.02877514610748746,-0.0038493154842482225,0.10484084409319741,0.20932057920111624,0.17826625878244973,0.019383342581775785,0.09477271913535622,-0.004561195998669306,0.2805822980451321,0.18739490003496265,0.04409011579735974,-0.14751970686767626,0.33711276475782787,0.31919011857759416,0.01711781263210784,0.8641142213916853,1.0,0.21239604569775003,0.3643368432864253,0.22736689181802677,0.21433679052128007,0.02144796409205417,0.14436823530504292,0.0027079364455350114,-0.03283760075935096,0.0413311435912384,-0.022696099391001805,0.5514533810444728,0.47673042354078105,0.019110974911694785,-0.03607751849754494,-0.10754026053563366,0.060125466578672876,0.1111757725202234,-0.11302081393060326,0.14374865011641383,0.23664278417504847,-0.02359264870589609,-0.0847892087124392,0.24909598135925295,0.24469123185446695,0.3213458188122931,0.39599437570377105,0.33080033117323077,0.20703432907844285,0.2513276892860779,0.24245835158660786,-0.061231064181474414,-0.1929686110974609,0.016282296649734344,-0.10284026125582996,0.05517996925109662,-0.06240388686483994,0.3180752957826217,0.07730253705693087,0.038137740167052396,-0.05244944105917224,-0.14242146962226207,-0.2074067342093954,-0.037754053097464706,-0.07718270559411698,-0.14065912730351812,0.13682024417687386,-0.052914802988993793,0.12466754412225697,-0.11242707414730911,-0.015331056111523144,0.014710554608887217,0.02136678899369887,0.12950786079034002,-0.10584390462754345,-0.012879119562247117,0.14894029155194544,0.15536371863810802,0.22388287937044687,-0.16568784222242264,-0.06304522469598632,0.17416940797404695,0.11454823878097266,-0.11454823878097242,0.17632635552276466,0.23218530448112604,-0.24988298741726936,-0.2002187645505985,0.29508120880310357,0.07982905261553853,-0.23651151225230913,0.08321375593124027,0.01630921624523312,-0.07346378560256006,-0.05419271052941242,-0.0419118593875968
Foundation_PConc,0.3302554939867746,0.5105752146610004,0.0784241838628936,0.025140083317737,-0.20437053601742708,0.00869191173187968,0.5407488299488152,-0.29943679089768044,0.6272666635990959,0.5536155240630051,0.5759442411420627,-0.10624298848335959,0.5571110997411287,0.16348823553325656,0.18423796871224965,0.21144231768393842,0.14664614143955781,-0.11049079311073999,-0.1201161206800307,0.21160939442195462,0.5259001907580795,0.20234998475624022,-0.05786850950110676,0.1489160237180608,-0.10179284715867892,0.4598811663948141,0.22787308742596557,-0.002471192271841697,-0.06965369598924365,0.49551658864807213,0.21075274581293396,0.11438264057226591,0.1165150500592701,0.22388287937044687,0.6191390911358111,0.4375514222507781,0.1205881445741726,0.0979327384534389,0.008306869143562066,-0.049818427427859004,-0.04072411292334051,-0.031015252662894083,0.010052431536784742,0.01792536939519863,0.542353801543192,0.3565901722920456,-0.031013354327363723,-0.07021036180245321,-0.03408721999737833,0.19215335859221705,0.2652142719365243,-0.050473015188266586,0.1385236808302977,0.3701020188326055,-0.2044515475729901,-0.11750062538819304,0.04266394063671928,0.21579823901034542,0.31224726402583003,0.2101650012128068,0.3709490779256396,0.2325381348934681,0.43314097549201014,0.07752590556059681,-0.2054817207562526,-0.19653033187450256,0.04614526845686791,0.008786076036007225,0.026759132509786596,-0.03534140337973504,0.3209745084838386,0.26547620012108525,0.1677177211467829,-0.03528033674442819,-0.3817866917892026,-0.27223586103318986,0.0545615726083263,-0.1576765798636076,-0.007687830541484637,0.02804310787621222,0.04598020638794093,0.5457476619110206,-0.14075847825206314,-0.24854592191572322,0.04580560556430031,-0.09932952186453123,0.5439553483989211,-0.13648159966307252,-0.2661651220766588,0.18090176817116704,0.1370660923504545,1.0,-0.7689527678876689,-0.30754675739211995,0.1489344575473949,0.19459759625712528,-0.19459759625712533,0.1956823677892127,0.23752734333695236,-0.30232046010698305,-0.09548721554665701,0.3541522712834515,0.1929914810785579,-0.4385662140121453,0.2556047906058489,-0.04046677653738017,-0.1966089847690854,-0.1387714554215708,-0.1200261265075802
Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,0.3618990006315261,0.5890133882484554,0.06634194810123042,0.1442006606076976,-0.13889017374947749,0.016567603935630677,0.49630255034908943,-0.1550142997486132,0.3297911806104158,0.27700958725335467,0.4759148913369654,-0.026770226389355514,0.3598292148722101,0.08410344841975087,0.2401091605438626,0.1898053512139525,0.2598285789811541,0.012176386774051976,0.023285978926697506,0.1590819427827245,0.24931264223966207,0.06043310487008173,-0.03312569685520123,0.18894027941005273,-0.07443759340841859,0.2468338102065157,0.1155536440222785,-0.054464222353504704,-0.06382221980286842,0.41488019186833086,0.20739948538720712,0.06195814206571503,0.21847799637022786,0.3180752957826217,0.3130140606755808,0.35731068990179643,0.09705640177807345,0.08526289899424377,0.021864647826666212,0.021750673727528102,-0.008357446619598884,-0.04400005336933037,0.02694625308829202,0.009404957594053976,0.5166828353081097,0.3352526872577835,0.012685065705674986,-0.06140838440547284,-0.09274161978935007,0.19982740708986732,0.053760144233592454,-0.05974724972162385,0.10514800798591485,0.13629922009128906,-0.10578690557520078,-0.0725845633983958,0.13901162242741416,0.3131689009666321,0.41610855402864216,0.37985948985610957,0.3453286162696313,0.21085005521017666,0.2503243460009479,0.166875089932138,-0.09098632312566363,-0.14440683197672385,0.01775951489283137,-0.03706405383312,0.022624025567613244,-0.03982400461884966,1.0,-0.09391565550875841,-0.141774868129405,-0.07492846644189016,-0.18501964391238013,-0.17486051181024878,-0.056296626488714,-0.08808445437626057,-0.1806344320673972,0.1982213237161964,0.0037053850081793234,0.1698032993171668,-0.02494721297377791,-0.12621974114644943,0.08260805115171144,-0.06306182594722536,0.15869203956545863,-0.0193102119164687,-0.1235504332691544,0.22264057729360515,0.16324678541892795,0.3209745084838386,-0.23217703768456377,-0.11836275745697675,0.08334817585430457,0.09623319859199404,-0.09623319859199399,0.09208277561491193,0.19171933031492952,-0.2060719615589278,-0.07811380709866293,0.21909110542137303,0.14036193399819868,-0.2806453976501776,0.16488675178399334,-0.06869868730275802,-0.12132265072102624,-0.061448571558156966,-0.08976323248599824
Fireplaces,0.44049586696615933,0.48577180824287564,-0.05808488905990721,0.29401822033551306,-0.15055809690108496,-0.10526972012686288,0.37926547055114646,-0.03553332176921323,0.16680179562284894,0.13035250570120024,0.23485369498761025,0.024721365300859388,0.22788522788228335,0.09631243557082547,0.18868665888075523,0.1608825108358248,0.27827310656842147,0.030779971375513058,0.04856721745777749,0.007714399206678002,0.1339705315196519,0.1610897232163351,0.00942982002953871,0.14074204788977474,0.02843943805430488,0.2249815178651551,0.19358873633125684,0.07177671636663435,-0.12079455583394026,0.2431817336546682,0.2852131671841203,-0.017909897225768797,1.0,0.8641142213916853,0.1313612869030396,0.3143112779566696,0.22434716580697192,0.20832630415480727,0.01260661383085753,0.20891545500007924,0.036653083151907274,-0.013539910088255587,0.05268818971434531,-0.008049048438270194,0.5056965672001483,0.44753413874726267,0.051463407699576004,-0.023093595964532136,-0.10854726239629789,0.017105515987783804,0.0958188897089417,-0.08031368212219027,0.1427318671778963,0.19519255719143325,-0.0369396859021899,-0.0964189687492489,0.2952865929978503,0.21851915709986883,0.3064081843568968,0.38716673601992985,0.28977316289279614,0.17771003894658727,0.2003048360401341,0.24766760901563792,-0.03384180041993624,-0.19494916886027644,-0.00015742874767665186,-0.0961505332771404,0.07026478617734752,-0.07473229446175775,0.21847799637022786,0.02771401313666996,0.06306303210950273,-0.02393653138591551,-0.07719398191319063,-0.20752815007632971,-0.044389393783701415,-0.062045288491034196,-0.13856127362484272,0.13266952309027555,-0.08580155960661147,0.04680409582431822,-0.11369169833287981,-0.002636548957881927,-0.013592541193031726,-0.0010589912438714291,0.05252531900414982,-0.10757632234878493,0.00911815376175074,0.10738953554107053,0.15517905829450024,0.1165150500592701,-0.043494280250957265,-0.0873698335147539,0.17222273105193642,0.1130226241994511,-0.1130226241994511,0.12421595884116038,0.23251183900508493,-0.23946205895277428,-0.18965888135829315,0.24015724441986508,0.0596678217343392,-0.17551068732390906,0.031340282486645735,0.026349230658234437,-0.036830636404932865,-0.02359171246918632,-0.010850261563656823
